voter,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
robbie-faulk,texas-tech-red-raiders,-23.8095,-23.8095,0.0,-11.9048,-11.9048,0.0,-11.9048,-11.9048,0.0,-5.0,-2.5
robbie-faulk,troy-trojans,-0.8391,0.0,-0.8391,-4.1159,0.0,-4.1159,-4.4859,0.0,-4.4859,-1.0,-2.734
robbie-faulk,james-madison-dukes,-4.0,-4.0,0.0,6.5008,6.5008,0.0,4.1667,4.1667,0.0,-1.0,1.526
robert-cessna,oregon-state-beavers,-5.804500000000001,4.0836,-8.4285,-15.76625,-3.82585,-18.64,-16.866500000000002,-3.44755,-20.0041,0.0,-18.438499999999998
robert-cessna,illinois-fighting-illini,4.764200000000001,-0.9693499999999995,3.3234,-3.5775500000000005,-6.925700000000001,-3.26395,-5.58455,-9.4538,-3.00505,0.5,-4.001
robert-cessna,kansas-jayhawks,-15.931166666666664,-14.304166666666665,-2.1693000000000002,-22.786333333333335,-20.232366666666667,-3.0544333333333333,-24.449133333333332,-21.9669,-3.3096666666666668,-5.666666666666667,-7.03
robert-cessna,troy-trojans,0.17390000000000017,0.0,0.17390000000000017,-0.1903999999999999,0.0,-0.1903999999999999,-0.8223500000000001,0.0,-0.8223500000000001,0.5,-0.3005
robert-cessna,james-madison-dukes,-9.25465,-8.5,-0.75465,-3.94245,-3.5693,-0.37315,-5.56975,-4.4898,-1.07995,-5.0,-1.7690000000000001
robert-cessna,purdue-boilermakers,-6.8889,-4.0,-8.3333,0.8162,4.1667,-0.859,0.7407,2.0408,0.0906,-5.0,0.583
ron-counts,florida-state-seminoles,-13.452599999999999,-11.923666666666668,-8.1909,-46.6067,-37.8866,-31.704433333333338,-44.872899999999994,-38.720733333333335,-30.630533333333336,-5.0,-19.532999999999998
ron-counts,syracuse-orange,-2.6379,4.1751,-23.0769,-18.0272,-11.3825,-37.9615,-17.3237,-10.2778,-38.4615,3.0,-5.262
ron-counts,illinois-fighting-illini,-26.4983,-38.8889,-20.303,-37.0131,-31.1611,-39.9391,-37.3737,-33.3333,-39.3939,-12.0,-15.686
ron-counts,tulane-green-wave,0.27864999999999995,-11.0119,4.51265,-4.56995,-4.7402,-4.5061,-5.3853,-5.6746,-5.27685,-3.0,-9.4265
ron-counts,kansas-jayhawks,-20.124233333333333,-12.113533333333335,-19.246033333333333,-22.635166666666667,-13.748766666666667,-21.399600000000003,-24.211533333333332,-15.327799999999998,-21.825400000000002,-10.333333333333334,-11.296000000000001
ron-counts,oregon-state-beavers,-4.5394499999999995,0.37595,-5.2882,-12.915700000000001,-7.5905,-12.20925,-13.9662,-7.0224,-13.6752,-5.0,-18.392500000000002
ron-counts,south-carolina-gamecocks,5.0,0.0,5.0,-4.0714,0.0,-4.0714,-4.7619,0.0,-4.7619,1.0,-0.855
ron-counts,james-madison-dukes,-24.52845,-16.36875,-20.6975,-17.85885,-7.2114,-19.9475,-19.25805,-8.1875,-20.87285,-34.5,-26.686
ron-counts,purdue-boilermakers,-13.0435,-13.0435,0.0,-4.3478,-4.3478,0.0,-6.5217,-6.5217,0.0,-3.0,-1.0
ron-counts,troy-trojans,17.9634,0.0,17.9634,7.1864,0.0,7.1864,6.8182,0.0,6.8182,7.0,3.199
ryan-aber,oregon-state-beavers,-11.582600000000001,-2.08045,-11.85335,-19.0035,-10.5916,-17.9411,-20.04375,-10.10945,-19.35605,-13.5,-28.554
ryan-aber,illinois-fighting-illini,-1.4397,-4.0404,0.2941,-10.8953,-8.6621,-12.3841,-11.0028,-9.8086,-11.7989,-2.0,-9.778
ryan-aber,kansas-jayhawks,-0.18359999999999999,-0.66665,0.80505,-1.8485999999999998,-1.845,-0.5037,-2.88955,-3.0241,-0.86265,0.0,-1.112
ryan-aber,troy-trojans,26.3158,0.0,26.3158,8.5334,0.0,8.5334,9.0909,0.0,9.0909,5.0,1.887
ryan-pritt,tennessee-volunteers,-28.2576,-28.2576,0.0,-59.3326,-59.3326,0.0,-56.8561,-56.8561,0.0,-9.0,-18.769
ryan-pritt,florida-state-seminoles,-72.6212,-72.6212,0.0,-47.7537,-47.7537,0.0,-54.3992,-54.3992,0.0,-50.0,-31.26
ryan-pritt,kansas-jayhawks,-39.3009,-39.3009,0.0,-34.7587,-34.7587,0.0,-36.0447,-36.0447,0.0,-17.0,-13.355
ryan-pritt,syracuse-orange,-4.381,-4.381,0.0,-3.4,-3.4,0.0,-5.0595,-5.0595,0.0,-2.0,-1.303
ryan-thorburn,tcu-horned-frogs,0.5348,1.9608,0.0,-46.9996,-13.9986,-59.375,-44.2197,-15.3134,-55.0595,1.0,-21.496
ryan-thorburn,tennessee-volunteers,18.8819,14.637899999999998,24.8936,-9.340050000000002,-11.4914,-4.420549999999999,-8.150749999999999,-10.63795,-2.49475,20.5,-3.424500000000001
ryan-thorburn,tulane-green-wave,-13.358249999999998,-8.447,-14.459600000000002,-20.80415,-2.0863000000000005,-24.6845,-21.55515,-2.59885,-25.57025,-22.5,-30.5695
ryan-thorburn,florida-state-seminoles,-3.24545,-18.0699,9.3805,-27.71555,-33.5313,-21.88015,-28.8405,-36.39915,-21.55705,-4.5,-18.707
ryan-thorburn,illinois-fighting-illini,-6.9035,-5.0245,-8.1562,-17.3975,-10.6484,-21.897,-17.4792,-11.7647,-21.2888,-6.0,-13.778
ryan-thorburn,kansas-jayhawks,-9.6973,-7.60035,-6.66665,-11.11235,-7.8603499999999995,-9.07415,-12.219850000000001,-9.03805,-9.4697,-6.5,-7.0385
ryan-thorburn,mississippi-state-bulldogs,10.4167,3.125,25.0,1.8925,-3.1473,11.9721,0.6239,-5.8824,13.6364,6.0,1.815
ryan-thorburn,liberty-flames,-0.22429999999999994,0.0,-0.22429999999999994,-2.984,0.0,-2.984,-3.7451499999999998,0.0,-3.7451499999999998,1.0,-0.484
ryan-thorburn,syracuse-orange,20.308,20.8273,18.75,6.9561,7.2954,5.9381,7.4894,8.1341,5.5556,13.0,4.738
ryan-thorburn,south-carolina-gamecocks,-6.2544,-2.0,-4.2544,-3.1181500000000004,3.95605,-7.0742,-2.58195,4.34785,-6.9298,-3.0,-3.1795
ryan-thorburn,troy-trojans,-5.3972,0.0,-5.3972,-5.842149999999999,0.0,-5.842149999999999,-6.2654000000000005,0.0,-6.2654000000000005,-2.5,-2.3005
ryan-thorburn,james-madison-dukes,-25.41645,-19.97415,-12.64435,-18.659550000000003,-11.835450000000002,-11.301,-20.44645,-13.514500000000002,-12.1463,-26.0,-20.686
ryan-thorburn,minnesota-golden-gophers,4.7619,4.7619,0.0,4.2654,4.2654,0.0,-4.5455,-4.5455,0.0,1.0,0.9
ryan-thorburn,washington-state-cougars,-7.87925,-7.87925,0.0,-0.22245000000000026,-0.22245000000000026,0.0,-1.4298000000000002,-1.4298000000000002,0.0,-6.0,-4.2805
sam-mckewon,tulane-green-wave,7.1139,-6.3478,10.4793,-1.3465,2.368,-2.2752,-0.8064,2.0833,-1.5288,8.0,-2.003
sam-mckewon,illinois-fighting-illini,-2.4895,-5.963,0.984,-9.0627,-6.1294,-11.996,-9.1702,-6.9444,-11.396,-3.0,-8.778
sam-mckewon,oregon-state-beavers,-20.7409,-45.3246,-6.693,-15.483,-31.7641,-6.1795,-18.959,-38.5988,-7.7363,-41.0,-29.824
sam-mckewon,kansas-jayhawks,-0.2778,-0.2778,0.0,-7.3266,-7.3266,0.0,-7.9365,-7.9365,0.0,0.0,-2.764
stephen-hargis,alabama-crimson-tide,-0.02984999999999971,-1.3320500000000006,1.2723000000000004,-57.577799999999996,-86.34880000000001,-28.80685,-54.836299999999994,-79.33275,-30.339800000000004,-1.0,-33.9885
stephen-hargis,georgia-bulldogs,-7.03125,-15.625,1.5625,-216.01825,-233.81560000000002,-198.22084999999998,-203.85415,-215.625,-192.08335,-1.0,-36.507000000000005
stephen-hargis,ohio-state-buckeyes,8.28125,6.770849999999999,9.79165,-57.29335,-57.34925,-57.2374,-59.38615,-61.1979,-57.574400000000004,4.0,-27.52
stephen-hargis,tennessee-volunteers,-18.5805,-23.63475,-12.850349999999999,-40.75315,-42.210499999999996,-38.13915,-40.4357,-42.387550000000005,-37.31715,-35.5,-54.334500000000006
stephen-hargis,michigan-wolverines,-3.1771000000000003,-5.3125,-1.0416500000000002,-100.52420000000001,-98.6292,-102.41925,-89.375,-80.3125,-98.4375,-2.5,-38.448
stephen-hargis,tcu-horned-frogs,0.98725,-4.41675,5.20835,-16.250799999999998,-7.742550000000001,-22.2969,-15.4714,-8.5014,-20.75895,-3.0,-8.0335
stephen-hargis,texas-am-aggies,-15.832650000000001,-15.832650000000001,0.0,-25.0879,-25.0879,0.0,-25.934099999999997,-25.934099999999997,0.0,-3.5,-5.369999999999999
stephen-hargis,oklahoma-sooners,-11.1976,-8.2273,-4.25525,-43.85135,-41.15415,-14.3779,-38.2779,-35.82395,-14.20805,-7.5,-30.4555
stephen-hargis,usc-trojans,4.48825,7.467499999999999,-9.95535,-24.304000000000002,-22.21345,-27.665599999999998,-20.976100000000002,-18.63295,-26.361849999999997,3.5,-24.228499999999997
stephen-hargis,clemson-tigers,6.5192,12.8146,0.22385,-13.4384,-14.27595,-12.600850000000001,-12.03645,-12.99875,-11.074150000000001,4.5,-12.2655
stephen-hargis,oregon-ducks,3.7159999999999997,1.7581000000000007,6.46235,-20.520000000000003,-18.25925,-21.8585,-19.791249999999998,-18.09355,-20.52965,4.5,-26.6325
stephen-hargis,lsu-tigers,-1.7976500000000002,2.2617000000000003,-5.1693,-20.5477,-3.05135,-24.4054,-19.59705,-2.9952,-23.8373,-3.0,-24.613500000000002
stephen-hargis,baylor-bears,-8.5011,-8.5011,0.0,-26.3956,-26.3956,0.0,-26.4357,-26.4357,0.0,-3.0,-11.824
stephen-hargis,oklahoma-state-cowboys,-1.2344500000000003,-5.471,4.2535,-22.0711,-21.07705,-10.80265,-18.86055,-17.3983,-10.439,-1.0,-18.0665
stephen-hargis,ole-miss-rebels,-14.01815,-25.18205,-0.5681999999999996,-28.243850000000002,-39.71785,-14.163,-27.6391,-37.9883,-14.96805,-25.5,-48.736000000000004
stephen-hargis,penn-state-nittany-lions,7.5105,3.6135999999999995,11.2758,-14.99185,-18.80615,-10.95055,-15.350800000000001,-19.50935,-10.9314,11.0,-19.479999999999997
stephen-hargis,notre-dame-fighting-irish,24.666,59.52895,9.5072,2.2418500000000003,17.8836,-5.40475,4.06015,22.5395,-4.3978,26.0,0.9170000000000003
stephen-hargis,utah-utes,10.342500000000001,15.689250000000001,5.4134,-10.45445,-4.6517,-15.4542,-8.60445,-2.3109,-14.0501,19.0,-14.390500000000001
stephen-hargis,washington-huskies,-35.6071,-49.32235,-21.7298,-72.73115,-78.1965,-66.31935,-74.10885,-79.14045,-67.2927,-21.0,-42.68300000000001
stephen-hargis,michigan-state-spartans,-22.8056,-22.8056,0.0,-36.4648,-36.4648,0.0,-30.625,-30.625,0.0,-10.0,-13.679
stephen-hargis,arkansas-razorbacks,4.1838,4.1838,0.0,-10.3066,-10.3066,0.0,-8.2957,-8.2957,0.0,4.0,-3.65
stephen-hargis,kentucky-wildcats,-4.5394000000000005,-1.0706000000000007,-23.0769,-10.16095,-6.8812,-29.6423,-10.93885,-7.5874500000000005,-30.76925,-7.0,-10.415
stephen-hargis,ucla-bruins,13.65355,15.3199,12.23495,0.1463000000000001,-2.8688,0.9192999999999998,0.1771499999999997,-2.0168,0.5930999999999997,17.5,4.003500000000001
stephen-hargis,miami-fl-hurricanes,-4.58685,-4.58685,0.0,-16.0642,-16.0642,0.0,-16.873,-16.873,0.0,-1.5,-6.837
stephen-hargis,north-carolina-state-wolfpack,14.180900000000001,11.22925,5.36275,2.63535,1.4997,-1.1488500000000004,3.2466,3.35425,-2.5601499999999997,13.5,2.357
stephen-hargis,wake-forest-demon-deacons,-13.958,-16.0533,-8.3704,-18.0811,-19.8063,-13.4805,-19.6057,-22.5135,-11.8519,-20.0,-24.173
stephen-hargis,kansas-state-wildcats,1.6639000000000002,1.1044999999999998,-0.16435,-8.71295,-13.2612,-6.0488,-9.158850000000001,-12.38715,-7.44375,1.0,-11.293
stephen-hargis,florida-state-seminoles,7.398899999999999,9.375,4.1085,-19.88895,-5.5112000000000005,-28.0477,-19.424950000000003,-6.949399999999999,-26.32145,5.0,-14.018
stephen-hargis,north-carolina-tar-heels,-9.3011,-5.96665,-12.95965,-16.490850000000002,-8.36635,-21.4268,-16.0636,-7.64575,-22.3428,-14.0,-21.149
stephen-hargis,byu-cougars,2.3311,2.3311,0.0,-2.3733,-2.3733,0.0,-4.903,-4.903,0.0,0.0,-1.458
stephen-hargis,tulane-green-wave,-4.82545,-8.2129,-7.350949999999999,-11.26355,-4.52035,-17.5404,-11.95615,-5.0709,-18.848850000000002,-20.5,-25.5185
stephen-hargis,kansas-jayhawks,-6.2049,-4.816,-2.7778,-9.32785,-7.2665,-5.64445,-10.25005,-8.5592,-5.55555,-2.5,-3.486
stephen-hargis,texas-longhorns,3.845200000000001,14.660200000000001,-5.31435,-24.75565,-14.53175,-34.07085,-23.82515,-13.05105,-33.6106,-3.5,-25.557000000000002
stephen-hargis,syracuse-orange,3.7316,5.4113,1.2121,-6.8405,-6.8545,-6.8196,-6.686,-5.9259,-7.8261,4.0,-4.919
stephen-hargis,ucf-knights,-6.6667,0.0,-6.6667,-8.9116,0.0,-8.9116,-11.8333,0.0,-11.8333,-6.0,-6.981
stephen-hargis,wisconsin-badgers,-8.5248,-8.5248,0.0,-13.2075,-13.2075,0.0,-13.7547,-13.7547,0.0,-6.5,-7.825
stephen-hargis,mississippi-state-bulldogs,-2.9931,-2.7826,-3.2037,-3.9599,-2.1882,-5.7315,-5.817,-6.3104,-5.3235,-4.0,-3.651
stephen-hargis,illinois-fighting-illini,12.2782,16.6667,10.084,-3.7451,0.4689,-5.8521,-3.7037,0.0,-5.5556,6.0,-1.979
stephen-hargis,liberty-flames,-11.8566,0.0,-11.8566,-10.72865,0.0,-10.72865,-11.71495,0.0,-11.71495,-12.0,-9.853
stephen-hargis,oregon-state-beavers,0.04445000000000032,5.48685,0.12950000000000017,-10.08745,-3.06725,-11.39655,-10.5461,-2.65045,-11.836400000000001,5.5,-11.5
stephen-hargis,cincinnati-bearcats,-13.7334,-9.5159,-17.951,-10.3406,-3.5942,-17.087,-12.0014,-6.313,-17.6898,-26.0,-18.224
stephen-hargis,iowa-hawkeyes,-23.135450000000002,-20.5044,-5.2406,-12.6176,-7.92465,-6.53775,-13.87935,-9.9781,-6.76485,-8.5,-6.6185
stephen-hargis,pittsburgh-panthers,-9.8662,-9.4466,-10.4257,-6.7883,-5.7627,-8.1557,-6.7006,-6.0307,-7.5938,-15.0,-9.981
stephen-hargis,south-carolina-gamecocks,-6.9384,-6.52175,-0.41665,-0.7859499999999999,-0.36305,-0.4229,-1.2791,0.0,-1.2791,-2.0,-0.3055
stephen-hargis,troy-trojans,-6.459299999999999,0.0,-6.459299999999999,-9.3734,0.0,-9.3734,-9.545449999999999,0.0,-9.545449999999999,-1.5,-1.9565000000000001
stephen-hargis,florida-gators,14.7222,14.7222,0.0,7.6715,7.6715,0.0,7.3408,7.3408,0.0,5.0,4.472
stephen-hargis,coastal-carolina-chanticleers,-7.3781,0.0,-7.3781,-6.4929,0.0,-6.4929,-8.9592,0.0,-8.9592,-5.0,-4.335
stephen-hargis,fresno-state-bulldogs,-7.6288,0.0,-7.6288,-0.39674999999999994,0.0,-0.39674999999999994,-1.1404999999999998,0.0,-1.1404999999999998,-2.5,0.357
stephen-hargis,appalachian-state-mountaineers,-10.6884,-10.6884,0.0,6.6414,6.6414,0.0,4.4466,4.4466,0.0,-5.0,2.932
stephen-hargis,boise-state-broncos,-13.0435,0.0,-13.0435,-4.8913,0.0,-4.8913,-4.3478,0.0,-4.3478,-3.0,-1.125
stephen-hargis,minnesota-golden-gophers,-8.3333,0.0,-8.3333,-1.7875,0.0,-1.7875,-4.1667,0.0,-4.1667,-2.0,-0.429
stephen-hargis,utsa-roadrunners,2.6515500000000003,-4.16665,6.8182,3.0899,-0.37915,3.46905,2.08335,0.0,2.08335,0.5,0.7200000000000001
stephen-wagner,ohio-state-buckeyes,-50.0,-100.0,-25.0,-206.5375,-306.35,-156.6313,-200.0,-300.0,-150.0,-1.0,-12.666
stephen-wagner,georgia-bulldogs,116.6667,150.0,100.0,-92.9028,-52.775,-112.9667,-91.6667,-41.6667,-116.6667,7.0,-7.841
stephen-wagner,tennessee-volunteers,-66.6667,-25.0,-87.5,-146.9889,-85.4417,-177.7625,-155.5556,-91.6667,-187.5,-8.0,-19.268
stephen-wagner,alabama-crimson-tide,-4.2328,0.0,-6.3492,-37.7509,-43.1167,-35.0681,-34.9206,-33.3333,-35.7143,-2.0,-13.635
stephen-wagner,michigan-wolverines,0.0,0.0,0.0,-54.1461,-46.03,-58.2042,-53.8889,-45.0,-58.3333,0.0,-12.127
stephen-wagner,clemson-tigers,15.2778,0.0,22.9167,-23.0569,-50.4775,-9.3466,-25.2489,-57.5,-9.1234,9.0,-3.016
stephen-wagner,tcu-horned-frogs,11.6987,10.0962,12.5,-18.7749,-6.3048,-25.01,-19.2328,-9.127,-24.2857,4.0,-7.46
stephen-wagner,oregon-ducks,7.7778,19.1667,2.0833,-17.3097,-2.6798,-24.6246,-16.3462,0.3205,-24.6795,5.0,-8.444
stephen-wagner,lsu-tigers,9.6825,0.0,9.6825,-17.5823,0.0,-17.5823,-14.5833,0.0,-14.5833,5.0,-4.757
stephen-wagner,oklahoma-state-cowboys,-9.1964,-12.1429,-6.25,-30.4676,-37.1543,-23.7809,-30.0198,-36.4286,-23.6111,-4.0,-12.222
stephen-wagner,ole-miss-rebels,-2.3116,0.0,-3.4674,-21.8436,-29.0016,-18.2647,-22.1797,-25.3968,-20.5711,-2.0,-13.444
stephen-wagner,ucla-bruins,-4.5304,-6.25,-3.6706,-29.9694,-32.8631,-28.5226,-27.7823,-27.8409,-27.753,-1.0,-15.739
stephen-wagner,usc-trojans,20.8466,7.1429,27.6984,-9.7576,-14.2833,-7.4947,-6.3763,-14.5833,-2.2727,10.0,-6.19
stephen-wagner,utah-utes,-25.2273,-18.1818,-28.75,-43.87,-32.5811,-49.5144,-45.0558,-35.1675,-50.0,-15.0,-26.906
stephen-wagner,penn-state-nittany-lions,-1.9643,6.25,-6.0714,-21.4615,-12.294,-26.0453,-20.989,-10.0,-26.4835,-1.0,-15.124
stephen-wagner,washington-huskies,-18.1818,0.0,-18.1818,-25.9512,0.0,-25.9512,-26.2089,0.0,-26.2089,-4.0,-5.382
stephen-wagner,north-carolina-state-wolfpack,-3.6765,-25.0,17.6471,-15.1834,-34.6583,4.2916,-14.0351,-33.3333,5.2632,0.0,-3.336
stephen-wagner,wake-forest-demon-deacons,5.9815,7.4176,4.5455,-8.5059,-8.971,-8.0408,-8.5714,-10.4762,-6.6667,3.0,-4.946
stephen-wagner,kansas-state-wildcats,-8.3231,-6.6667,-9.1513,-17.5188,-17.5694,-17.4935,-16.8911,-15.8824,-17.3955,-8.0,-16.155
stephen-wagner,north-carolina-tar-heels,3.1045,9.0909,1.608,-7.5238,4.3478,-10.4917,-6.8761,2.1277,-9.127,3.0,-5.68
stephen-wagner,illinois-fighting-illini,6.9561,5.5556,7.8898,-2.4302,0.6909,-4.5109,-2.5526,-0.4167,-3.9766,6.0,-1.778
stephen-wagner,mississippi-state-bulldogs,-7.1429,-7.1429,0.0,-14.2368,-14.2368,0.0,-16.5179,-16.5179,0.0,-3.0,-5.151
stephen-wagner,kentucky-wildcats,-11.7393,-14.375,-9.9822,-9.4312,-19.5637,-2.6762,-11.0637,-20.625,-4.6895,-11.0,-7.397
stephen-wagner,syracuse-orange,19.3122,28.9683,0.0,3.7033,11.6018,-12.0937,5.4167,14.375,-12.5,9.0,2.041
stephen-wagner,texas-longhorns,-9.7857,10.0,-14.7321,-7.4159,1.5369,-9.6541,-8.7262,0.0,-10.9077,-10.0,-5.959
stephen-wagner,cincinnati-bearcats,-10.5541,-20.098,-1.0101,-15.5265,-24.2342,-6.8188,-15.9882,-25.817,-6.1594,-7.0,-10.699
stephen-wagner,notre-dame-fighting-irish,-8.8235,0.0,-8.8235,-18.8355,0.0,-18.8355,-20.2614,0.0,-20.2614,-3.0,-6.505
stephen-wagner,tulane-green-wave,2.6515,0.0,2.6515,-5.3759,0.0,-5.3759,-6.5391,0.0,-6.5391,1.0,-3.252
stephen-wagner,florida-state-seminoles,-14.5363,0.0,-14.5363,-12.5716,0.0,-12.5716,-12.6566,0.0,-12.6566,-6.0,-4.997
stephen-wagner,ucf-knights,6.8235,-4.0,17.6471,2.3657,2.0408,2.6905,1.0204,2.0408,0.0,2.0,1.024
stephen-wagner,kansas-jayhawks,5.0,5.0,0.0,-4.2143,-4.2143,0.0,-4.7619,-4.7619,0.0,1.0,-0.885
stephen-wagner,oregon-state-beavers,-8.8432,0.0,-8.8432,-2.6081,0.0,-2.6081,-3.0907,0.0,-3.0907,-6.0,-1.667
stephen-wagner,byu-cougars,-13.0435,-13.0435,0.0,-2.9,-2.9,0.0,-2.1739,-2.1739,0.0,-3.0,-0.667
stephen-wagner,purdue-boilermakers,-13.0435,-13.0435,0.0,-4.3478,-4.3478,0.0,-6.5217,-6.5217,0.0,-3.0,-1.0
stephen-wagner,liberty-flames,12.7002,0.0,12.7002,5.2628,0.0,5.2628,4.7619,0.0,4.7619,5.0,2.255
stephen-wagner,coastal-carolina-chanticleers,0.0,0.0,0.0,-4.0652,0.0,-4.0652,-4.3478,0.0,-4.3478,0.0,-0.935
stephen-wagner,florida-gators,-8.3333,-8.3333,0.0,5.8808,5.8808,0.0,4.3478,4.3478,0.0,-2.0,1.333
stephen-wagner,maryland-terrapins,-4.0,0.0,-4.0,5.042,0.0,5.042,4.1667,0.0,4.1667,-1.0,1.2
stephen-wagner,utsa-roadrunners,-4.0,0.0,-4.0,1.35,0.0,1.35,0.0,0.0,0.0,-1.0,0.333
steve-batterson,tulane-green-wave,2.1653,-13.6364,4.1406,-8.1911,-5.2636,-8.557,-7.2887,-4.5455,-7.6316,-2.0,-14.289
steve-batterson,illinois-fighting-illini,-1.25,0.0,-2.0833,-11.1753,-5.1152,-15.2154,-11.3095,-6.25,-14.6825,-1.0,-8.778
steve-batterson,oregon-state-beavers,3.3132,0.0,3.3132,-0.1641,0.0,-0.1641,-2.381,0.0,-2.381,2.0,-0.586
steve-batterson,kansas-jayhawks,0.3333,0.3333,0.0,-0.783,-0.783,0.0,-1.9528,-1.9528,0.0,0.0,-0.24
steve-batterson,purdue-boilermakers,-13.0435,-13.0435,0.0,-4.3478,-4.3478,0.0,-6.5217,-6.5217,0.0,-3.0,-1.0
steve-batterson,james-madison-dukes,-8.3333,-8.3333,0.0,0.5996,0.5996,0.0,-1.0417,-1.0417,0.0,-4.0,0.276
steve-virgen,kansas-jayhawks,-12.4041,-12.4041,0.0,-9.5024,-9.5024,0.0,-10.9974,-10.9974,0.0,-5.0,-3.355
steve-virgen,oregon-state-beavers,-13.0435,-13.0435,0.0,-4.3478,-4.3478,0.0,-8.6957,-8.6957,0.0,-3.0,-1.0
steve-wiseman,kentucky-wildcats,2.53005,1.80635,7.89475,-9.906600000000001,-11.597850000000001,3.12215,-12.292300000000001,-13.971250000000001,2.38095,3.5,-4.934
steve-wiseman,tulane-green-wave,-13.10435,-11.523399999999999,-13.877,-18.80355,-4.41525,-23.2192,-19.61305,-5.326300000000001,-24.04535,-22.5,-29.4265
steve-wiseman,north-carolina-state-wolfpack,-14.811366666666666,-7.7406,-7.5197666666666665,-18.198966666666667,-11.750933333333334,-9.652333333333333,-19.108433333333334,-11.695366666666667,-10.402,-7.666666666666667,-12.213666666666667
steve-wiseman,oregon-state-beavers,-3.8502,4.9495,-8.0097,-12.5634,-3.1312,-15.79575,-13.79585,-2.74105,-17.344549999999998,0.0,-16.2205
steve-wiseman,illinois-fighting-illini,-1.5292000000000003,-4.34785,3.75815,-4.4971,-8.69045,-2.46995,-4.8243,-9.4203,-2.2054,0.0,-2.8739999999999997
steve-wiseman,kansas-jayhawks,-1.2412333333333334,-2.4483333333333333,1.5151666666666666,-4.6941,-5.223133333333334,0.12326666666666668,-6.1436,-6.7175,-0.15256666666666666,-1.0,-2.401333333333333
steve-wiseman,liberty-flames,17.0687,0.0,17.0687,4.94555,0.0,4.94555,5.9091,0.0,5.9091,5.5,2.1685
steve-wiseman,south-carolina-gamecocks,1.9444,0.0,1.9444,-0.8551,0.0,-0.8551,-1.7253,0.0,-1.7253,1.0,-0.444
steve-wiseman,james-madison-dukes,-4.64465,-6.6288,1.98415,-1.9185,-1.9354,0.0169,-3.4412000000000003,-2.79355,-0.64765,-1.5,-0.7835
steve-wiseman,coastal-carolina-chanticleers,-2.8485,-4.0,-2.2727,-1.8707,4.1667,-4.8894,-4.4796,0.0,-6.7194,-2.0,-1.192
steve-wiseman,duke-blue-devils,-13.2689,-7.711,-6.52175,-14.3032,-12.3811,-6.4535,-16.02785,-12.6343,-9.347850000000001,-10.0,-15.097999999999999
steve-wiseman,utsa-roadrunners,8.8933,0.0,8.8933,4.6967,0.0,4.6967,2.0833,0.0,2.0833,4.0,2.199
steve-wiseman,fresno-state-bulldogs,-2.08335,0.0,-4.16665,1.4520000000000002,-0.8479,1.5780500000000002,0.09055000000000035,-2.08335,0.09055000000000035,-1.0,0.15350000000000003
steve-wiseman,purdue-boilermakers,-4.0,-4.0,0.0,4.1667,4.1667,0.0,2.0408,2.0408,0.0,-1.0,1.0
tom-dangelo,oregon-state-beavers,-11.1434,-0.4809000000000001,-13.45485,-18.9098,-6.67795,-21.5006,-19.6064,-6.29215,-22.50945,-12.0,-27.938499999999998
tom-dangelo,illinois-fighting-illini,2.0745,1.2077,2.9412,-8.3401,-3.5789,-13.1012,-8.6862,-4.6739,-12.6984,1.0,-5.588
tom-dangelo,kansas-jayhawks,-9.5714,-9.41665,-9.00795,-10.360800000000001,-10.6598,-8.81415,-11.2881,-11.937149999999999,-8.9182,-8.5,-8.288499999999999
tom-dangelo,south-carolina-gamecocks,0.0,0.0,0.0,-2.857,0.0,-2.857,-3.7681,0.0,-3.7681,0.0,-1.444
tom-dangelo,troy-trojans,1.71855,0.0,1.71855,1.5252999999999999,0.0,1.5252999999999999,0.8928499999999999,0.0,0.8928499999999999,1.0,0.19949999999999996
tom-dangelo,james-madison-dukes,-3.2186999999999997,-3.08335,-0.13535,1.6341999999999999,1.3334,0.3008,0.11304999999999998,0.5102,-0.39715,-2.0,1.2309999999999999
tom-murphy,illinois-fighting-illini,-1.52095,-0.2641,-2.7778,-6.156499999999999,-1.59885,-9.6139,-7.708550000000001,-3.49515,-9.2904,-1.5,-4.761
tom-murphy,kansas-jayhawks,-2.8621,-1.4278666666666666,-1.7809666666666664,-6.858333333333333,-6.323366666666666,0.12583333333333332,-7.933566666666667,-7.675433333333333,0.07576666666666666,-1.0,-2.5233333333333334
trevor-hass,tulane-green-wave,-1.9329499999999997,-14.641950000000001,0.8341000000000001,-9.70225,-8.393500000000001,-9.4971,-10.36295,-8.82355,-10.25185,-3.0,-13.559999999999999
trevor-hass,florida-state-seminoles,2.0809999999999995,8.2201,-2.3511666666666664,-26.835066666666666,-13.100566666666666,-24.7804,-25.682533333333335,-14.1526,-24.067233333333334,2.0,-13.014000000000001
trevor-hass,syracuse-orange,-2.007,-7.40935,8.0966,-2.7620500000000003,-9.25665,4.0698,-3.56755,-9.71,3.5628,0.0,-3.272
trevor-hass,illinois-fighting-illini,-6.7641,-2.93795,-2.3237,-12.4122,-9.3451,-9.0947,-13.32445,-10.66695,-8.80645,-4.0,-7.486000000000001
